Side,Pad Name,IO Guide,IO Order,RDL Routing Order,Bump Name,Bump Row,Bump Col,Packaging Bump Name,Net Name,Bump Center X (Relative to LL Corner) (um),Bump Center Y (Relative to LL Corner) (um),Bump Center X (Relative to Die Center) (um),Bump Center Y (Relative to Die Center) (um)
top,pad_IT0_clk_i,IT0,31,24,IT0_clk_i,53,29,IT0_clk_i,p_pad_IT0_clk_i,4372.0,7837.0,-1128.0,3337.0
top,pad_IT0_VDD_stable_0,IT0,32,25,IT0_VDD_stable_0,51,29,VDD_stable,VDD_stable,4372.0,7553.0,-1128.0,3053.0
top,pad_IT0_VZZ_3,IT0,33,-,IT0_VZZ_3,58,30,VSS,VSSIO,4513.0,8547.0,-987.0,4047.0
top,pad_IT0_VSS_stable_1,IT0,34,26,IT0_VSS_stable_1,56,30,VSS_stable,VSS_stable,4513.0,8263.0,-987.0,3763.0
top,pad_IT0_tkn_i,IT0,35,27,IT0_tkn_i,54,30,IT0_tkn_i,p_pad_IT0_tkn_i,4513.0,7979.0,-987.0,3479.0
top,pad_IT0_VSS_stable_2,IT0,36,28,IT0_VSS_stable_2,52,30,VSS_stable,VSS_stable,4513.0,7695.0,-987.0,3195.0
top,pad_IT0_v_o,IT0,37,29,IT0_v_o,57,31,IT0_v_o,p_pad_IT0_v_o,4654.0,8405.0,-846.0,3905.0
top,pad_IT0_V18_4,IT0,38,-,IT0_V18_4,59,31,V18,VDDIO,4654.0,8689.0,-846.0,4189.0
top,pad_IT0_11_o,IT0,39,30,IT0_11_o,55,31,IT0_11_o,p_pad_IT0_11_o,4654.0,8121.0,-846.0,3621.0
top,pad_IT0_v_i,IT0,40,31,IT0_v_i,53,31,IT0_v_i,p_pad_IT0_v_i,4654.0,7837.0,-846.0,3337.0
top,pad_IT0_extra_i,IT0,41,32,IT0_extra_i,51,31,IT0_extra_i,p_pad_IT0_extra_i,4654.0,7553.0,-846.0,3053.0
top,pad_IT0_12_o,IT0,42,33,IT0_12_o,56,32,IT0_12_o,p_pad_IT0_12_o,4795.0,8263.0,-705.0,3763.0
top,pad_IT0_VZZ_4,IT0,43,-,IT0_VZZ_4,58,32,VSS,VSSIO,4795.0,8547.0,-705.0,4047.0
top,pad_IT0_12_i,IT0,44,34,IT0_12_i,54,32,IT0_12_i,p_pad_IT0_12_i,4795.0,7979.0,-705.0,3479.0
top,pad_IT0_11_i,IT0,45,35,IT0_11_i,52,32,IT0_11_i,p_pad_IT0_11_i,4795.0,7695.0,-705.0,3195.0
top,pad_IT0_10_i,IT0,46,36,IT0_10_i,50,32,IT0_10_i,p_pad_IT0_10_i,4795.0,7411.0,-705.0,2911.0
top,pad_IT0_13_o,IT0,47,37,IT0_13_o,57,33,IT0_13_o,p_pad_IT0_13_o,4936.0,8405.0,-564.0,3905.0
top,pad_IT0_V18_5,IT0,48,-,IT0_V18_5,59,33,V18,VDDIO,4936.0,8689.0,-564.0,4189.0
top,pad_IT0_14_o,IT0,49,38,IT0_14_o,55,33,IT0_14_o,p_pad_IT0_14_o,4936.0,8121.0,-564.0,3621.0
top,pad_IT0_13_i,IT0,50,39,IT0_13_i,53,33,IT0_13_i,p_pad_IT0_13_i,4936.0,7837.0,-564.0,3337.0
top,pad_IT0_14_i,IT0,51,40,IT0_14_i,51,33,IT0_14_i,p_pad_IT0_14_i,4936.0,7553.0,-564.0,3053.0
top,pad_IT0_15_o,IT0,52,41,IT0_15_o,56,34,IT0_15_o,p_pad_IT0_15_o,5077.0,8263.0,-423.0,3763.0
top,pad_IT0_VZZ_5,IT0,53,-,IT0_VZZ_5,58,34,VSS,VSSIO,5077.0,8547.0,-423.0,4047.0
top,pad_IT0_extra_o,IT0,54,42,IT0_extra_o,54,34,IT0_extra_o,p_pad_IT0_extra_o,5077.0,7979.0,-423.0,3479.0
top,pad_IT0_15_i,IT0,55,43,IT0_15_i,52,34,IT0_15_i,p_pad_IT0_15_i,5077.0,7695.0,-423.0,3195.0
top,pad_CT0_0_o,CT0,0,0,CT0_0_o,57,35,CT0_0_o,p_pad_CT0_0_o,5218.0,8405.0,-282.0,3905.0
top,pad_CT0_V18_0,CT0,1,-,CT0_V18_0,59,35,V18,VDDIO,5218.0,8689.0,-282.0,4189.0
top,pad_CT0_1_o,CT0,2,1,CT0_1_o,55,35,CT0_1_o,p_pad_CT0_1_o,5218.0,8121.0,-282.0,3621.0
top,pad_CT0_0_i,CT0,3,2,CT0_0_i,53,35,CT0_0_i,p_pad_CT0_0_i,5218.0,7837.0,-282.0,3337.0
top,pad_CT0_1_i,CT0,4,3,CT0_1_i,51,35,CT0_1_i,p_pad_CT0_1_i,5218.0,7553.0,-282.0,3053.0
top,pad_CT0_2_o,CT0,5,4,CT0_2_o,56,36,CT0_2_o,p_pad_CT0_2_o,5359.0,8263.0,-141.0,3763.0
top,pad_CT0_VZZ_0,CT0,6,-,CT0_VZZ_0,58,36,VSS,VSSIO,5359.0,8547.0,-141.0,4047.0
top,pad_CT0_tkn_o,CT0,7,5,CT0_tkn_o,54,36,CT0_tkn_o,p_pad_CT0_tkn_o,5359.0,7979.0,-141.0,3479.0
top,pad_CT0_2_i,CT0,8,6,CT0_2_i,52,36,CT0_2_i,p_pad_CT0_2_i,5359.0,7695.0,-141.0,3195.0
top,pad_CT0_clk_o,CT0,9,7,CT0_clk_o,57,37,CT0_clk_o,p_pad_CT0_clk_o,5500.0,8405.0,0.0,3905.0
top,pad_CT0_V18_1,CT0,10,-,CT0_V18_1,59,37,V18,VDDIO,5500.0,8689.0,0.0,4189.0
top,pad_CT0_3_o,CT0,11,8,CT0_3_o,55,37,CT0_3_o,p_pad_CT0_3_o,5500.0,8121.0,0.0,3621.0
top,pad_CT0_clk_i,CT0,12,9,CT0_clk_i,53,37,CT0_clk_i,p_pad_CT0_clk_i,5500.0,7837.0,0.0,3337.0
top,pad_CT0_3_i,CT0,13,10,CT0_3_i,51,37,CT0_3_i,p_pad_CT0_3_i,5500.0,7553.0,0.0,3053.0
top,pad_CT0_4_o,CT0,14,11,CT0_4_o,56,38,CT0_4_o,p_pad_CT0_4_o,5641.0,8263.0,141.0,3763.0
top,pad_CT0_VZZ_1,CT0,15,-,CT0_VZZ_1,58,38,VSS,VSSIO,5641.0,8547.0,141.0,4047.0
top,pad_CT0_v_i,CT0,16,12,CT0_v_i,54,38,CT0_v_i,p_pad_CT0_v_i,5641.0,7979.0,141.0,3479.0
top,pad_CT0_4_i,CT0,17,13,CT0_4_i,52,38,CT0_4_i,p_pad_CT0_4_i,5641.0,7695.0,141.0,3195.0
top,pad_CT0_tkn_i,CT0,18,14,CT0_tkn_i,50,38,CT0_tkn_i,p_pad_CT0_tkn_i,5641.0,7411.0,141.0,2911.0
top,pad_CT0_5_o,CT0,19,15,CT0_5_o,57,39,CT0_5_o,p_pad_CT0_5_o,5782.0,8405.0,282.0,3905.0
top,pad_CT0_V18_2,CT0,20,-,CT0_V18_2,59,39,V18,VDDIO,5782.0,8689.0,282.0,4189.0
top,pad_CT0_6_o,CT0,21,16,CT0_6_o,55,39,CT0_6_o,p_pad_CT0_6_o,5782.0,8121.0,282.0,3621.0
top,pad_CT0_5_i,CT0,22,17,CT0_5_i,53,39,CT0_5_i,p_pad_CT0_5_i,5782.0,7837.0,282.0,3337.0
top,pad_CT0_6_i,CT0,23,18,CT0_6_i,51,39,CT0_6_i,p_pad_CT0_6_i,5782.0,7553.0,282.0,3053.0
top,pad_CT0_7_o,CT0,24,19,CT0_7_o,56,40,CT0_7_o,p_pad_CT0_7_o,5923.0,8263.0,423.0,3763.0
top,pad_CT0_VZZ_2,CT0,25,-,CT0_VZZ_2,58,40,VSS,VSSIO,5923.0,8547.0,423.0,4047.0
top,pad_CT0_v_o,CT0,26,20,CT0_v_o,54,40,CT0_v_o,p_pad_CT0_v_o,5923.0,7979.0,423.0,3479.0
top,pad_CT0_7_i,CT0,27,21,CT0_7_i,52,40,CT0_7_i,p_pad_CT0_7_i,5923.0,7695.0,423.0,3195.0
top,pad_IT1_0_o,IT1,0,0,IT1_0_o,57,41,IT1_0_o,p_pad_IT1_0_o,6064.0,8405.0,564.0,3905.0
top,pad_IT1_V18_0,IT1,1,-,IT1_V18_0,59,41,V18,VDDIO,6064.0,8689.0,564.0,4189.0
top,pad_IT1_1_o,IT1,2,1,IT1_1_o,55,41,IT1_1_o,p_pad_IT1_1_o,6064.0,8121.0,564.0,3621.0
top,pad_IT1_0_i,IT1,3,2,IT1_0_i,53,41,IT1_0_i,p_pad_IT1_0_i,6064.0,7837.0,564.0,3337.0
top,pad_IT1_1_i,IT1,4,3,IT1_1_i,51,41,IT1_1_i,p_pad_IT1_1_i,6064.0,7553.0,564.0,3053.0
top,pad_IT1_3_o,IT1,5,4,IT1_3_o,56,42,IT1_3_o,p_pad_IT1_3_o,6205.0,8263.0,705.0,3763.0
top,pad_IT1_VZZ_0,IT1,6,-,IT1_VZZ_0,58,42,VSS,VSSIO,6205.0,8547.0,705.0,4047.0
top,pad_IT1_2_o,IT1,7,5,IT1_2_o,54,42,IT1_2_o,p_pad_IT1_2_o,6205.0,7979.0,705.0,3479.0
top,pad_IT1_2_i,IT1,8,6,IT1_2_i,52,42,IT1_2_i,p_pad_IT1_2_i,6205.0,7695.0,705.0,3195.0
top,pad_IT1_4_o,IT1,9,7,IT1_4_o,57,43,IT1_4_o,p_pad_IT1_4_o,6346.0,8405.0,846.0,3905.0
top,pad_IT1_V18_1,IT1,10,-,IT1_V18_1,59,43,V18,VDDIO,6346.0,8689.0,846.0,4189.0
top,pad_IT1_5_o,IT1,11,8,IT1_5_o,55,43,IT1_5_o,p_pad_IT1_5_o,6346.0,8121.0,846.0,3621.0
top,pad_IT1_3_i,IT1,12,9,IT1_3_i,53,43,IT1_3_i,p_pad_IT1_3_i,6346.0,7837.0,846.0,3337.0
top,pad_IT1_4_i,IT1,13,10,IT1_4_i,51,43,IT1_4_i,p_pad_IT1_4_i,6346.0,7553.0,846.0,3053.0
top,pad_IT1_7_o,IT1,14,11,IT1_7_o,56,44,IT1_7_o,p_pad_IT1_7_o,6487.0,8263.0,987.0,3763.0
top,pad_IT1_VZZ_1,IT1,15,-,IT1_VZZ_1,58,44,VSS,VSSIO,6487.0,8547.0,987.0,4047.0
top,pad_IT1_6_o,IT1,16,12,IT1_6_o,54,44,IT1_6_o,p_pad_IT1_6_o,6487.0,7979.0,987.0,3479.0
top,pad_IT1_6_i,IT1,17,13,IT1_6_i,52,44,IT1_6_i,p_pad_IT1_6_i,6487.0,7695.0,987.0,3195.0
top,pad_IT1_5_i,IT1,18,14,IT1_5_i,50,44,IT1_5_i,p_pad_IT1_5_i,6487.0,7411.0,987.0,2911.0
top,pad_IT1_9_o,IT1,19,15,IT1_9_o,57,45,IT1_9_o,p_pad_IT1_9_o,6628.0,8405.0,1128.0,3905.0
top,pad_IT1_V18_2,IT1,20,-,IT1_V18_2,59,45,V18,VDDIO,6628.0,8689.0,1128.0,4189.0
top,pad_IT1_8_o,IT1,21,16,IT1_8_o,55,45,IT1_8_o,p_pad_IT1_8_o,6628.0,8121.0,1128.0,3621.0
top,pad_IT1_7_i,IT1,22,17,IT1_7_i,53,45,IT1_7_i,p_pad_IT1_7_i,6628.0,7837.0,1128.0,3337.0
top,pad_IT1_8_i,IT1,23,18,IT1_8_i,51,45,IT1_8_i,p_pad_IT1_8_i,6628.0,7553.0,1128.0,3053.0
top,pad_IT1_tkn_o,IT1,24,19,IT1_tkn_o,56,46,IT1_tkn_o,p_pad_IT1_tkn_o,6769.0,8263.0,1269.0,3763.0
top,pad_IT1_VZZ_2,IT1,25,-,IT1_VZZ_2,58,46,VSS,VSSIO,6769.0,8547.0,1269.0,4047.0
top,pad_IT1_10_o,IT1,26,20,IT1_10_o,54,46,IT1_10_o,p_pad_IT1_10_o,6769.0,7979.0,1269.0,3479.0
top,pad_IT1_9_i,IT1,27,21,IT1_9_i,52,46,IT1_9_i,p_pad_IT1_9_i,6769.0,7695.0,1269.0,3195.0
top,pad_IT1_clk_o,IT1,28,22,IT1_clk_o,57,47,IT1_clk_o,p_pad_IT1_clk_o,6910.0,8405.0,1410.0,3905.0
top,pad_IT1_V18_3,IT1,29,-,IT1_V18_3,59,47,V18,VDDIO,6910.0,8689.0,1410.0,4189.0
top,pad_IT1_VSS_stable_0,IT1,30,23,IT1_VSS_stable_0,55,47,VSS_stable,VSS_stable,6910.0,8121.0,1410.0,3621.0
top,pad_IT1_clk_i,IT1,31,24,IT1_clk_i,53,47,IT1_clk_i,p_pad_IT1_clk_i,6910.0,7837.0,1410.0,3337.0
top,pad_IT1_VDD_stable_0,IT1,32,25,IT1_VDD_stable_0,51,47,VDD_stable,VDD_stable,6910.0,7553.0,1410.0,3053.0
top,pad_IT1_VZZ_3,IT1,33,-,IT1_VZZ_3,58,48,VSS,VSSIO,7051.0,8547.0,1551.0,4047.0
top,pad_IT1_VSS_stable_1,IT1,34,26,IT1_VSS_stable_1,56,48,VSS_stable,VSS_stable,7051.0,8263.0,1551.0,3763.0
top,pad_IT1_tkn_i,IT1,35,27,IT1_tkn_i,54,48,IT1_tkn_i,p_pad_IT1_tkn_i,7051.0,7979.0,1551.0,3479.0
top,pad_IT1_VSS_stable_2,IT1,36,28,IT1_VSS_stable_2,52,48,VSS_stable,VSS_stable,7051.0,7695.0,1551.0,3195.0
top,pad_IT1_v_o,IT1,37,29,IT1_v_o,57,49,IT1_v_o,p_pad_IT1_v_o,7192.0,8405.0,1692.0,3905.0
top,pad_IT1_V18_4,IT1,38,-,IT1_V18_4,59,49,V18,VDDIO,7192.0,8689.0,1692.0,4189.0
top,pad_IT1_11_o,IT1,39,30,IT1_11_o,55,49,IT1_11_o,p_pad_IT1_11_o,7192.0,8121.0,1692.0,3621.0
top,pad_IT1_v_i,IT1,40,31,IT1_v_i,53,49,IT1_v_i,p_pad_IT1_v_i,7192.0,7837.0,1692.0,3337.0
top,pad_IT1_extra_i,IT1,41,32,IT1_extra_i,51,49,IT1_extra_i,p_pad_IT1_extra_i,7192.0,7553.0,1692.0,3053.0
top,pad_IT1_12_o,IT1,42,33,IT1_12_o,56,50,IT1_12_o,p_pad_IT1_12_o,7333.0,8263.0,1833.0,3763.0
top,pad_IT1_VZZ_4,IT1,43,-,IT1_VZZ_4,58,50,VSS,VSSIO,7333.0,8547.0,1833.0,4047.0
top,pad_IT1_12_i,IT1,44,34,IT1_12_i,54,50,IT1_12_i,p_pad_IT1_12_i,7333.0,7979.0,1833.0,3479.0
top,pad_IT1_11_i,IT1,45,35,IT1_11_i,52,50,IT1_11_i,p_pad_IT1_11_i,7333.0,7695.0,1833.0,3195.0
top,pad_IT1_10_i,IT1,46,36,IT1_10_i,50,50,IT1_10_i,p_pad_IT1_10_i,7333.0,7411.0,1833.0,2911.0
top,pad_IT1_13_o,IT1,47,37,IT1_13_o,57,51,IT1_13_o,p_pad_IT1_13_o,7474.0,8405.0,1974.0,3905.0
top,pad_IT1_V18_5,IT1,48,-,IT1_V18_5,59,51,V18,VDDIO,7474.0,8689.0,1974.0,4189.0
top,pad_IT1_14_o,IT1,49,38,IT1_14_o,55,51,IT1_14_o,p_pad_IT1_14_o,7474.0,8121.0,1974.0,3621.0
top,pad_IT1_13_i,IT1,50,39,IT1_13_i,53,51,IT1_13_i,p_pad_IT1_13_i,7474.0,7837.0,1974.0,3337.0
top,pad_IT1_14_i,IT1,51,40,IT1_14_i,51,51,IT1_14_i,p_pad_IT1_14_i,7474.0,7553.0,1974.0,3053.0
top,pad_IT1_15_o,IT1,52,41,IT1_15_o,56,52,IT1_15_o,p_pad_IT1_15_o,7615.0,8263.0,2115.0,3763.0
top,pad_IT1_VZZ_5,IT1,53,-,IT1_VZZ_5,58,52,VSS,VSSIO,7615.0,8547.0,2115.0,4047.0
top,pad_IT1_extra_o,IT1,54,42,IT1_extra_o,54,52,IT1_extra_o,p_pad_IT1_extra_o,7615.0,7979.0,2115.0,3479.0
top,pad_IT1_15_i,IT1,55,43,IT1_15_i,52,52,IT1_15_i,p_pad_IT1_15_i,7615.0,7695.0,2115.0,3195.0
top,pad_DR0_0_o,DR0,0,0,DR0_0_o,57,53,DR0_0_o,p_pad_DR0_0_o,7756.0,8405.0,2256.0,3905.0
top,pad_DR0_V18_0,DR0,1,-,DR0_V18_0,59,53,V18,VDDIO,7756.0,8689.0,2256.0,4189.0
top,pad_DR0_1_o,DR0,2,1,DR0_1_o,55,53,DR0_1_o,p_pad_DR0_1_o,7756.0,8121.0,2256.0,3621.0
top,pad_DR0_0_i,DR0,3,2,DR0_0_i,53,53,DR0_0_i,p_pad_DR0_0_i,7756.0,7837.0,2256.0,3337.0
top,pad_DR0_1_i,DR0,4,3,DR0_1_i,51,53,DR0_1_i,p_pad_DR0_1_i,7756.0,7553.0,2256.0,3053.0
top,pad_DR0_3_o,DR0,5,4,DR0_3_o,56,54,DR0_3_o,p_pad_DR0_3_o,7897.0,8263.0,2397.0,3763.0
top,pad_DR0_VZZ_0,DR0,6,-,DR0_VZZ_0,58,54,VSS,VSSIO,7897.0,8547.0,2397.0,4047.0
top,pad_DR0_2_o,DR0,7,5,DR0_2_o,54,54,DR0_2_o,p_pad_DR0_2_o,7897.0,7979.0,2397.0,3479.0
top,pad_DR0_2_i,DR0,8,6,DR0_2_i,52,54,DR0_2_i,p_pad_DR0_2_i,7897.0,7695.0,2397.0,3195.0
top,pad_DR0_4_o,DR0,9,7,DR0_4_o,57,55,DR0_4_o,p_pad_DR0_4_o,8038.0,8405.0,2538.0,3905.0
top,pad_DR0_V18_1,DR0,10,-,DR0_V18_1,59,55,V18,VDDIO,8038.0,8689.0,2538.0,4189.0
top,pad_DR0_5_o,DR0,11,8,DR0_5_o,55,55,DR0_5_o,p_pad_DR0_5_o,8038.0,8121.0,2538.0,3621.0
top,pad_DR0_3_i,DR0,12,9,DR0_3_i,53,55,DR0_3_i,p_pad_DR0_3_i,8038.0,7837.0,2538.0,3337.0
top,pad_DR0_4_i,DR0,13,10,DR0_4_i,51,55,DR0_4_i,p_pad_DR0_4_i,8038.0,7553.0,2538.0,3053.0
top,pad_DR0_7_o,DR0,14,11,DR0_7_o,56,56,DR0_7_o,p_pad_DR0_7_o,8179.0,8263.0,2679.0,3763.0
top,pad_DR0_VZZ_1,DR0,15,-,DR0_VZZ_1,58,56,VSS,VSSIO,8179.0,8547.0,2679.0,4047.0
top,pad_DR0_6_o,DR0,16,12,DR0_6_o,54,56,DR0_6_o,p_pad_DR0_6_o,8179.0,7979.0,2679.0,3479.0
top,pad_DR0_6_i,DR0,17,13,DR0_6_i,52,56,DR0_6_i,p_pad_DR0_6_i,8179.0,7695.0,2679.0,3195.0
top,pad_DR0_5_i,DR0,18,14,DR0_5_i,50,56,DR0_5_i,p_pad_DR0_5_i,8179.0,7411.0,2679.0,2911.0
top,pad_DR0_9_o,DR0,19,15,DR0_9_o,57,57,DR0_9_o,p_pad_DR0_9_o,8320.0,8405.0,2820.0,3905.0
top,pad_DR0_V18_2,DR0,20,-,DR0_V18_2,59,57,V18,VDDIO,8320.0,8689.0,2820.0,4189.0
top,pad_DR0_8_o,DR0,21,16,DR0_8_o,55,57,DR0_8_o,p_pad_DR0_8_o,8320.0,8121.0,2820.0,3621.0
top,pad_DR0_7_i,DR0,22,17,DR0_7_i,53,57,DR0_7_i,p_pad_DR0_7_i,8320.0,7837.0,2820.0,3337.0
top,pad_DR0_8_i,DR0,23,18,DR0_8_i,51,57,DR0_8_i,p_pad_DR0_8_i,8320.0,7553.0,2820.0,3053.0
top,pad_DR0_tkn_o,DR0,24,19,DR0_tkn_o,56,58,DR0_tkn_o,p_pad_DR0_tkn_o,8461.0,8263.0,2961.0,3763.0
top,pad_DR0_VZZ_2,DR0,25,-,DR0_VZZ_2,58,58,VSS,VSSIO,8461.0,8547.0,2961.0,4047.0
top,pad_DR0_10_o,DR0,26,20,DR0_10_o,54,58,DR0_10_o,p_pad_DR0_10_o,8461.0,7979.0,2961.0,3479.0
top,pad_DR0_9_i,DR0,27,21,DR0_9_i,52,58,DR0_9_i,p_pad_DR0_9_i,8461.0,7695.0,2961.0,3195.0
top,pad_DR0_clk_o,DR0,28,22,DR0_clk_o,57,59,DR0_clk_o,p_pad_DR0_clk_o,8602.0,8405.0,3102.0,3905.0
top,pad_DR0_V18_3,DR0,29,-,DR0_V18_3,59,59,V18,VDDIO,8602.0,8689.0,3102.0,4189.0
top,pad_DR0_VSS_stable_0,DR0,30,23,DR0_VSS_stable_0,55,59,VSS_stable,VSS_stable,8602.0,8121.0,3102.0,3621.0
top,pad_DR0_clk_i,DR0,31,24,DR0_clk_i,53,59,DR0_clk_i,p_pad_DR0_clk_i,8602.0,7837.0,3102.0,3337.0
top,pad_DR0_VDD_stable_0,DR0,32,25,DR0_VDD_stable_0,51,59,VDD_stable,VDD_stable,8602.0,7553.0,3102.0,3053.0
top,pad_DR0_VZZ_3,DR0,33,-,DR0_VZZ_3,58,60,VSS,VSSIO,8743.0,8547.0,3243.0,4047.0
top,pad_DR0_VSS_stable_1,DR0,34,26,DR0_VSS_stable_1,56,60,VSS_stable,VSS_stable,8743.0,8263.0,3243.0,3763.0
top,pad_DR0_tkn_i,DR0,35,27,DR0_tkn_i,54,60,DR0_tkn_i,p_pad_DR0_tkn_i,8743.0,7979.0,3243.0,3479.0
top,pad_DR0_VSS_stable_2,DR0,36,28,DR0_VSS_stable_2,52,60,VSS_stable,VSS_stable,8743.0,7695.0,3243.0,3195.0
top,pad_DR0_v_o,DR0,37,29,DR0_v_o,57,61,DR0_v_o,p_pad_DR0_v_o,8884.0,8405.0,3384.0,3905.0
top,pad_DR0_V18_4,DR0,38,-,DR0_V18_4,59,61,V18,VDDIO,8884.0,8689.0,3384.0,4189.0
top,pad_DR0_11_o,DR0,39,30,DR0_11_o,55,61,DR0_11_o,p_pad_DR0_11_o,8884.0,8121.0,3384.0,3621.0
top,pad_DR0_v_i,DR0,40,31,DR0_v_i,53,61,DR0_v_i,p_pad_DR0_v_i,8884.0,7837.0,3384.0,3337.0
top,pad_DR0_extra_i,DR0,41,32,DR0_extra_i,51,61,DR0_extra_i,p_pad_DR0_extra_i,8884.0,7553.0,3384.0,3053.0
top,pad_DR0_12_o,DR0,42,33,DR0_12_o,56,62,DR0_12_o,p_pad_DR0_12_o,9025.0,8263.0,3525.0,3763.0
top,pad_DR0_VZZ_4,DR0,43,-,DR0_VZZ_4,58,62,VSS,VSSIO,9025.0,8547.0,3525.0,4047.0
top,pad_DR0_12_i,DR0,44,34,DR0_12_i,54,62,DR0_12_i,p_pad_DR0_12_i,9025.0,7979.0,3525.0,3479.0
top,pad_DR0_11_i,DR0,45,35,DR0_11_i,52,62,DR0_11_i,p_pad_DR0_11_i,9025.0,7695.0,3525.0,3195.0
top,pad_DR0_10_i,DR0,46,36,DR0_10_i,50,62,DR0_10_i,p_pad_DR0_10_i,9025.0,7411.0,3525.0,2911.0
top,pad_DR0_13_o,DR0,47,37,DR0_13_o,57,63,DR0_13_o,p_pad_DR0_13_o,9166.0,8405.0,3666.0,3905.0
top,pad_DR0_V18_5,DR0,48,-,DR0_V18_5,59,63,V18,VDDIO,9166.0,8689.0,3666.0,4189.0
top,pad_DR0_14_o,DR0,49,38,DR0_14_o,55,63,DR0_14_o,p_pad_DR0_14_o,9166.0,8121.0,3666.0,3621.0
top,pad_DR0_13_i,DR0,50,39,DR0_13_i,53,63,DR0_13_i,p_pad_DR0_13_i,9166.0,7837.0,3666.0,3337.0
top,pad_DR0_14_i,DR0,51,40,DR0_14_i,51,63,DR0_14_i,p_pad_DR0_14_i,9166.0,7553.0,3666.0,3053.0
top,pad_DR0_15_o,DR0,52,41,DR0_15_o,56,64,DR0_15_o,p_pad_DR0_15_o,9307.0,8263.0,3807.0,3763.0
top,pad_DR0_VZZ_5,DR0,53,-,DR0_VZZ_5,58,64,VSS,VSSIO,9307.0,8547.0,3807.0,4047.0
top,pad_DR0_extra_o,DR0,54,42,DR0_extra_o,54,64,DR0_extra_o,p_pad_DR0_extra_o,9307.0,7979.0,3807.0,3479.0
top,pad_DR0_15_i,DR0,55,43,DR0_15_i,52,64,DR0_15_i,p_pad_DR0_15_i,9307.0,7695.0,3807.0,3195.0
top,pad_MR0_2_i,MR0,0,2,MR0_2_i,53,65,MR0_2_i,p_pad_MR0_2_i,9448.0,7837.0,3948.0,3337.0
top,pad_MR0_1_i,MR0,1,1,MR0_1_i,55,65,MR0_1_i,p_pad_MR0_1_i,9448.0,8121.0,3948.0,3621.0
top,pad_MR0_0_i,MR0,2,0,MR0_0_i,59,65,MR0_0_i,p_pad_MR0_0_i,9448.0,8689.0,3948.0,4189.0
right,pad_DR1_15_i,DR1,0,43,DR1_15_i,59,67,DR1_15_i,p_pad_DR1_15_i,9730.0,8689.0,4230.0,4189.0
right,pad_DR1_extra_o,DR1,1,42,DR1_extra_o,59,69,DR1_extra_o,p_pad_DR1_extra_o,10012.0,8689.0,4512.0,4189.0
right,pad_DR1_VZZ_5,DR1,2,-,DR1_VZZ_5,59,73,VSS,VSSIO,10576.0,8689.0,5076.0,4189.0
right,pad_DR1_15_o,DR1,3,41,DR1_15_o,59,71,DR1_15_o,p_pad_DR1_15_o,10294.0,8689.0,4794.0,4189.0
right,pad_DR1_14_i,DR1,4,40,DR1_14_i,58,66,DR1_14_i,p_pad_DR1_14_i,9589.0,8547.0,4089.0,4047.0
right,pad_DR1_13_i,DR1,5,39,DR1_13_i,58,68,DR1_13_i,p_pad_DR1_13_i,9871.0,8547.0,4371.0,4047.0
right,pad_DR1_14_o,DR1,6,38,DR1_14_o,58,70,DR1_14_o,p_pad_DR1_14_o,10153.0,8547.0,4653.0,4047.0
right,pad_DR1_V18_5,DR1,7,-,DR1_V18_5,58,74,V18,VDDIO,10717.0,8547.0,5217.0,4047.0
right,pad_DR1_13_o,DR1,8,37,DR1_13_o,58,72,DR1_13_o,p_pad_DR1_13_o,10435.0,8547.0,4935.0,4047.0
right,pad_DR1_10_i,DR1,9,36,DR1_10_i,57,65,DR1_10_i,p_pad_DR1_10_i,9448.0,8405.0,3948.0,3905.0
right,pad_DR1_11_i,DR1,10,35,DR1_11_i,57,67,DR1_11_i,p_pad_DR1_11_i,9730.0,8405.0,4230.0,3905.0
right,pad_DR1_12_i,DR1,11,34,DR1_12_i,57,69,DR1_12_i,p_pad_DR1_12_i,10012.0,8405.0,4512.0,3905.0
right,pad_DR1_VZZ_4,DR1,12,-,DR1_VZZ_4,57,73,VSS,VSSIO,10576.0,8405.0,5076.0,3905.0
right,pad_DR1_12_o,DR1,13,33,DR1_12_o,57,71,DR1_12_o,p_pad_DR1_12_o,10294.0,8405.0,4794.0,3905.0
right,pad_DR1_extra_i,DR1,14,32,DR1_extra_i,56,66,DR1_extra_i,p_pad_DR1_extra_i,9589.0,8263.0,4089.0,3763.0
right,pad_DR1_v_i,DR1,15,31,DR1_v_i,56,68,DR1_v_i,p_pad_DR1_v_i,9871.0,8263.0,4371.0,3763.0
right,pad_DR1_11_o,DR1,16,30,DR1_11_o,56,70,DR1_11_o,p_pad_DR1_11_o,10153.0,8263.0,4653.0,3763.0
right,pad_DR1_V18_4,DR1,17,-,DR1_V18_4,56,74,V18,VDDIO,10717.0,8263.0,5217.0,3763.0
right,pad_DR1_v_o,DR1,18,29,DR1_v_o,56,72,DR1_v_o,p_pad_DR1_v_o,10435.0,8263.0,4935.0,3763.0
right,pad_DR1_VSS_stable_2,DR1,19,28,DR1_VSS_stable_2,55,67,VSS_stable,VSS_stable,9730.0,8121.0,4230.0,3621.0
right,pad_DR1_tkn_i,DR1,20,27,DR1_tkn_i,55,69,DR1_tkn_i,p_pad_DR1_tkn_i,10012.0,8121.0,4512.0,3621.0
